"corp_id","corp_cn_name","secu_cd","secu_abbr","list_dt","end_list_dt","biz_prof_biz_total_ncm_rt","biz_cost_ncm_rt","recv_acc_tr","invt_tr","total_ast_rwrd_rate_ann","total_ast_prft_rate","nast_prft_rate_ann","ast_liab_rate","flow_rt","qr","biz_ncm_yoy_incr","ebitda","ebitda_liab_tot_rt","corp_id","crrc_fund","liab_tot","flow_liab_tot","st_brow","lt_brow","no_flow_ast_1y_inr_expr"
c90fc32ebe3df19fd91db0f1cd5f1312,日照港股份有限公司,"600017",日照港,2006-10-17,,16.291000,85.062700,9.345800,29.576300,5.048600,2.624500,5.269900,44.794600,0.483500,0.449400,9.938600,1857528486.560000,0.162700,c90fc32ebe3df19fd91db0f1cd5f1312,851628478.8300,11418878986.4300,5255523336.4200,1992390422.2100,4160122715.0600,
"499c236159dfb44a554676290a629d69",江西赣能股份有限公司,"000899",赣能股份,1997-11-26,,13.931400,88.945100,8.518200,12.651600,5.815900,4.119600,6.458500,36.968200,0.883400,0.806200,0.257000,714362664.420000,0.241900,"499c236159dfb44a554676290a629d69",528335023.9700,2953223957.2200,1773162581.0400,1177533432.9400,665334767.7700,
ff9df2dc5afeec1006d4a825e5f03e4a,青岛天能重工股份有限公司,"300569",天能重工,2016-11-25,,17.000500,83.478000,2.384800,3.435500,10.102500,6.372100,19.092000,67.625200,1.160500,0.973100,38.986400,791075788.120000,0.153900,ff9df2dc5afeec1006d4a825e5f03e4a,725468999.6300,5141863634.9700,3164446187.1300,849777620.8600,513084905.6000,
d4faf848f5466e1dc85287e3aab4b167,安徽江南化工股份有限公司,"002226",江南化工,2008-05-06,,16.738200,84.052400,2.247200,14.305000,7.126000,3.606800,7.255000,43.965200,1.981700,1.889800,7.860900,1344674227.390000,0.243300,d4faf848f5466e1dc85287e3aab4b167,1047716725.8900,5527477111.3300,2083212658.9800,200043466.6500,2730274714.6000,19245435.2400
"8eec9d1dea945365a657ce018f5f3268",横店集团东磁股份有限公司,"002056",横店东磁,2006-08-02,,14.160800,87.735200,5.080100,7.708600,10.626700,10.817400,17.889300,41.014200,1.767400,1.537400,23.495300,1389041422.920000,0.330700,"8eec9d1dea945365a657ce018f5f3268",3767761431.7900,4199899790.5800,3847597816.3200,868823002.8800,20102520.8600,
ca984adb8b7a66287718584d2eb27742,招商局积余产业运营服务股份有限公司,"001914",招商积余,1994-09-28,,6.933200,94.158100,7.779300,4.615100,4.846700,2.654800,5.342200,49.085100,0.965500,0.700600,42.074400,871419440.360000,0.109100,ca984adb8b7a66287718584d2eb27742,2301897929.6400,7990810338.5600,5945453666.3900,360400555.5500,1143944444.4500,
"7f95a32c13876ef05e45b07c2f1b69ea",苏宁环球股份有限公司,"000718",苏宁环球,1997-04-08,,35.491400,64.831000,39.876500,0.157100,9.431800,6.115900,12.482800,45.531900,1.985400,0.410800,9.254100,1716612576.420000,0.236100,"7f95a32c13876ef05e45b07c2f1b69ea",963425599.2100,7272150152.4900,6233498416.2600,760463229.1700,1016033188.3400,
"960bd9c4954b52a884a453bea52b7d9d",福建福日电子股份有限公司,"600203",福日电子,1999-05-14,,0.183200,100.711400,5.876100,10.546000,1.288600,0.126700,0.472200,65.683500,1.138800,0.886700,14.563900,258676781.920000,0.047900,"960bd9c4954b52a884a453bea52b7d9d",1590779551.2800,5395857762.7400,5142606626.8500,979570168.9900,190303340.2800,
"3e1db971634b22712333648c3d183f05",利欧集团股份有限公司,"002131",利欧股份,2007-04-27,,40.691400,98.699600,3.465900,31.594700,38.854800,29.296600,45.215600,32.426300,1.685500,1.579600,10.798000,6490782775.890000,1.039400,"3e1db971634b22712333648c3d183f05",982634451.8100,6244609132.1700,4477966921.0800,546740024.7000,,
"1c13f1647360fc174868c70e8cae9172",欧派家居集团股份有限公司,"603833",欧派家居,2017-03-28,,16.332300,84.663400,26.928000,11.579400,13.955200,12.256600,19.201200,36.713700,1.392300,1.255800,8.913800,2916771532.110000,0.421600,"1c13f1647360fc174868c70e8cae9172",4427226944.1600,6918203141.8500,5925963919.9700,1626607676.6200,,
"75ba241c1f9d1d93f45bf68edab18d49",浙江棒杰控股集团股份有限公司,"002634",棒杰股份,2011-12-05,,12.315400,89.988800,6.840600,6.166000,8.125600,6.239000,8.530600,25.388600,1.442000,1.161600,4.116300,111876541.850000,0.432300,"75ba241c1f9d1d93f45bf68edab18d49",173643250.3000,258777849.4400,248204952.6300,60069166.6700,,
cf3f960d98115f3d3a675d30d0d4d510,法兰泰克重工股份有限公司,"603966",法兰泰克,2017-01-25,,13.972500,88.177400,4.476800,1.730100,7.287200,5.854100,14.206300,58.706000,1.607900,1.143600,14.015000,223097953.220000,0.134200,cf3f960d98115f3d3a675d30d0d4d510,704882614.7500,1662902192.5200,1159681427.4500,20000000.0000,141561000.0000,262400.0400
"2daaa583a57a41445139ec407af72349",江苏华昌化工股份有限公司,"002274",华昌化工,2008-09-25,,3.562800,97.983800,60.698400,10.255000,4.391300,2.598200,6.562100,60.860000,0.578300,0.458000,-3.408800,737370863.590000,0.163400,"2daaa583a57a41445139ec407af72349",428654335.2300,4511572307.4800,4260662183.2400,2177119538.5900,225967748.8500,
cb54f55bfc864d6338535db9b2e19287,日月重工股份有限公司,"603218",日月股份,2016-12-28,,22.305900,78.318000,4.556700,7.262800,12.936000,11.525800,16.543400,20.255700,4.058800,3.801700,46.610600,1256174468.080000,0.595900,cb54f55bfc864d6338535db9b2e19287,4710676934.7800,2107973417.9900,2043492990.0700,,,
af39db4096b8cf92e427f8781702ba98,供销大集集团股份有限公司,"000564",*ST大集,1994-01-10,,-208.924200,303.106900,5.771300,0.235400,-8.083200,-9.130700,-16.444700,44.968300,1.538100,1.207000,-61.645100,-3920038818.910000,-0.185600,af39db4096b8cf92e427f8781702ba98,767653367.7300,21122830473.4300,17333489606.3100,6655382492.6200,1300762645.2000,25000000.0000
c896fdde2b293f300d244814c47fc6fe,甘肃祁连山水泥集团股份有限公司,"600720",祁连山,1996-07-16,,24.598500,76.268400,20.540600,10.377800,16.776100,13.243300,19.662200,21.925200,1.492800,1.185600,12.701600,2406571978.030000,0.997900,c896fdde2b293f300d244814c47fc6fe,1108512105.0300,2411748714.9300,1582708847.1400,,448000000.0000,
"76e885317c1f27499af5a146e43f3a64",上海外高桥集团股份有限公司,"600648",外高桥,1993-05-04,,9.806800,91.622300,23.000800,0.592700,3.991900,1.947600,6.710900,71.407300,1.086100,0.418200,13.531800,2213091830.570000,0.078900,"76e885317c1f27499af5a146e43f3a64",6241007202.4100,28060354014.5300,18676749710.0200,7625308195.9600,3221795492.0200,
"417dbb6f489f74fcdb77d43e846aabc7",通威股份有限公司,"600438",通威股份,2004-03-02,,10.663300,93.582500,32.244200,14.126100,8.820400,6.496500,14.996000,50.905900,1.143500,1.019600,17.694400,7377596387.660000,0.225600,"417dbb6f489f74fcdb77d43e846aabc7",6264168242.0300,32708001760.7200,22380523944.8600,2349154525.7700,6296585539.3400,
f297819ef2e238ba9f18c089bc00d200,深南电路股份有限公司,"002916",深南电路,2017-12-13,,14.007200,87.487000,5.597700,4.598000,13.030500,10.905600,22.988700,46.855900,1.204500,0.757300,10.226500,2352814647.930000,0.358500,f297819ef2e238ba9f18c089bc00d200,506884874.3300,6563485115.1400,4932178069.8400,232176259.7100,1059415030.9800,
e91e2cc40331cb052346cf3f7361963b,杭州巨星科技股份有限公司,"002444",巨星科技,2010-07-13,,17.698300,86.534400,7.218600,4.594000,12.704900,10.883700,16.610100,33.926300,2.451300,1.975100,28.963600,1756582134.880000,0.378500,e91e2cc40331cb052346cf3f7361963b,3750506068.3900,4640368862.3800,2910892230.8000,1015117910.7500,509555882.9100,90583.3100
"9c5206c1e15e6743e80d8cc9a9380e4b",华昌达智能装备集团股份有限公司,"300278",*ST华昌,2011-12-16,,-33.451700,136.862400,2.691400,2.877900,-17.066200,-20.535000,,111.691600,0.769000,0.598100,1.055900,-452152204.210000,-0.151600,"9c5206c1e15e6743e80d8cc9a9380e4b",509646324.0800,2982204699.1800,2159918505.7000,442652855.5300,353012573.4800,
e46f9efd32ec08e4bcfa9cc309e488b2,上海雪榕生物科技股份有限公司,"300511",雪榕生物,2016-05-04,,10.613000,90.800500,106.671300,4.821900,6.865800,5.882200,13.100700,55.684900,0.886800,0.610600,12.094800,619427520.460000,0.243700,e46f9efd32ec08e4bcfa9cc309e488b2,759891920.5800,2541797703.7300,1385109958.9000,650000135.9500,517774582.8600,
"2d2d8ff62fcfc75f3f1f4c53b9eeedde",广州视源电子科技股份有限公司,"002841",视源股份,2017-01-19,,11.979600,88.955400,154.836500,7.714300,17.658800,16.877100,31.359700,41.718400,1.420200,1.050600,0.449300,2136839167.750000,0.407800,"2d2d8ff62fcfc75f3f1f4c53b9eeedde",3829087980.7600,5239980888.6000,4947569289.1800,797513026.4900,,250000000.0000
"51452857a9f644195ed91db48380364c",新余钢铁股份有限公司,"600782",新钢股份,1996-12-25,,4.746000,96.009600,33.925500,12.492000,7.020100,5.545400,11.945100,53.758900,1.039300,0.815700,25.056100,4432206297.500000,0.157900,"51452857a9f644195ed91db48380364c",4524632931.6300,28071552271.3400,27155720361.2700,3395991176.0800,700000000.0000,
d192e3db3c7608a5a12a0f645d8d3e7b,杭州雷迪克节能科技股份有限公司,"300652",雷迪克,2017-05-16,,15.521700,89.992400,4.550700,2.120300,5.946500,4.297200,6.839300,25.895900,5.034300,4.249600,-5.397900,105039570.280000,0.313200,d192e3db3c7608a5a12a0f645d8d3e7b,247183713.6200,335342815.1500,186246632.9300,874073.7500,,
e35838f1e8116e65d996d39d1431ee1f,山鹰国际控股股份公司,"600567",山鹰国际,2001-12-18,,7.154300,95.303600,7.531000,9.116900,5.352700,3.139500,9.205200,62.081400,0.773200,0.643200,7.436000,3381067895.240000,0.119900,e35838f1e8116e65d996d39d1431ee1f,4076763517.8200,28207643922.1700,18352030705.8000,11681403716.1300,4951738528.6900,532681.6700
"382a2fbde947097d00bbe5b73e65a0db",武汉三镇实业控股股份有限公司,"600168",武汉控股,1998-04-27,,16.726400,93.521500,0.762000,406.808300,3.676600,1.601200,4.841600,65.590300,0.813900,0.813100,7.460800,1026798662.590000,0.095900,"382a2fbde947097d00bbe5b73e65a0db",1501079949.3900,10710256752.9100,4713088402.4900,1473000000.0000,4886308399.3400,
"1518cd5411c88ee5cfbfa3b2ed83f1b9",南京港股份有限公司,"002040",南京港,2005-03-25,,27.547200,77.137200,8.955100,71.716600,5.357700,2.781200,4.713000,25.849700,1.345000,1.334300,2.427700,394726651.210000,0.331500,"1518cd5411c88ee5cfbfa3b2ed83f1b9",471763434.9200,1190855154.2700,461388395.0500,120132125.0000,573570264.2700,
b0a4c39634d99bba99c40376e1efe168,上海璞泰来新能源科技股份有限公司,"603659",璞泰来,2017-11-03,,15.641500,85.792400,3.567500,1.605100,8.142100,5.903800,10.835100,38.456900,1.956600,1.534800,10.047800,1124090794.710000,0.201800,b0a4c39634d99bba99c40376e1efe168,5029617919.8900,5570976375.4700,5301677903.0500,1227726013.8900,,
"35f4c2f1193ebc2b83c63629f6a6f41e",安徽金禾实业股份有限公司,"002597",金禾实业,2011-07-07,,22.901400,81.917500,14.220200,7.501400,12.423700,10.930200,15.242400,29.309900,2.730400,2.503900,-7.694400,1085924984.620000,0.529400,"35f4c2f1193ebc2b83c63629f6a6f41e",1138980405.0700,2051151637.2600,1502488428.6000,291216770.3400,,
ae40aaa4ce38c1f299cfc55ca1aab607,江西铜业股份有限公司,"600362",江西铜业,2002-01-11,,1.041800,98.685100,112.825200,10.309100,3.185000,1.682700,4.119400,52.542200,1.388000,0.807100,32.535700,7087820033.000000,0.095800,ae40aaa4ce38c1f299cfc55ca1aab607,25025867965.0000,74022247962.0000,56273349483.0000,33771555307.0000,14076716799.0000,
"008cac93b73b58ea39fba93ae87138e7",杭州钢铁股份有限公司,"600126",杭钢股份,1998-03-11,,4.534900,96.113200,210.382600,14.363600,4.400800,4.219300,5.863500,27.289300,2.101200,1.778500,21.249800,2479750794.930000,0.332000,"008cac93b73b58ea39fba93ae87138e7",7213070383.5300,7470120829.5200,7309963047.8800,50000000.0000,,
ede42cd775f53e6dd2cce7b1f5e84e49,金圆环保股份有限公司,"000546",金圆股份,1993-12-15,,4.868900,96.310500,8.176100,4.409700,7.361700,5.005900,10.861100,46.014800,1.177900,0.694400,6.122600,1051551361.090000,0.233100,ede42cd775f53e6dd2cce7b1f5e84e49,562094755.4200,4512124099.8700,3688763750.6700,2291939540.0100,483246187.0400,
"4df48523df52c2589d3c5fcd7587ebb4",山东龙大肉食品股份有限公司,"002726",龙大肉食,2014-06-26,,4.227900,95.795700,54.401200,8.568300,14.529500,12.183500,31.737300,56.786300,1.568400,0.925700,43.271400,1181738617.680000,0.243400,"4df48523df52c2589d3c5fcd7587ebb4",2396656422.0200,4856046829.0100,4036899422.8200,1937309724.1900,20000000.0000,
"47a5114e2af37f5c478123594b71b3ab",杭州纵横通信股份有限公司,"603602",纵横通信,2017-08-10,,-0.098700,103.187200,2.271200,2.032100,0.086600,1.191800,2.320500,53.864800,2.293200,1.752800,-10.083500,31817561.130000,0.037500,"47a5114e2af37f5c478123594b71b3ab",485917282.0500,849414912.2300,591644086.5400,63527503.1800,,
cb4a41e5b36e33683f77e5d30688989e,大参林医药集团股份有限公司,"603233",大参林,2017-07-31,,9.929200,90.743100,37.017000,3.788200,13.410700,10.114200,22.072000,54.809200,1.517300,1.026800,30.891700,1748180586.150000,0.258600,cb4a41e5b36e33683f77e5d30688989e,3750371716.0500,6759026117.3800,5468469806.9200,190859323.1500,,
e0052bb43cb4cf487ca1cae173b82bc8,江苏捷捷微电子股份有限公司,"300623",捷捷微电,2017-03-14,,32.143900,72.061600,4.361800,3.914300,11.897600,10.507100,11.977000,15.214200,4.462000,4.085200,49.985900,415983317.410000,0.929700,e0052bb43cb4cf487ca1cae173b82bc8,339298414.6500,447440076.2900,413423583.5300,,,
f9681a68bfb5ec0df02703b8ae684624,卧龙地产集团股份有限公司,"600173",卧龙地产,1999-04-15,,29.324300,66.931100,249.074500,0.312300,7.841500,6.225800,16.364200,59.849000,1.472200,0.606100,18.769700,612584124.750000,0.130100,f9681a68bfb5ec0df02703b8ae684624,2051367978.5800,4707209519.6900,4690672681.7300,,,
a99e03e4fa22958920049cfd0a1eb3e5,江苏苏盐井神股份有限公司,"603299",苏盐井神,2015-12-31,,4.890700,98.149300,21.223400,4.963200,3.377300,2.070300,3.705600,42.450000,1.219800,0.968200,-6.001200,630975618.140000,0.204600,a99e03e4fa22958920049cfd0a1eb3e5,1221969714.4200,3084555321.9700,2415581521.6600,743380649.2800,643500000.0000,
ce01acc654445efeeb096bbd6e8e7c19,中国平安保险(集团)股份有限公司,"601318",中国平安,2007-03-01,,15.456100,,,,,1.612300,19.934100,89.631400,,,4.230400,,,ce01acc654445efeeb096bbd6e8e7c19,526301000000.0000,8539965000000.0000,,134753000000.0000,205824000000.0000,
ce3f73873abb467e4d2a32e3314aa389,浙江台华新材料股份有限公司,"603055",台华新材,2017-09-21,,5.207700,96.004900,5.374000,2.081400,3.502400,2.384100,4.232700,44.942000,1.590100,0.888100,-7.041100,410329863.520000,0.167400,ce3f73873abb467e4d2a32e3314aa389,310953740.9800,2450690521.5900,1373570536.1200,275266132.1300,608812548.0000,
a891d830d780a06eea8ac201997fc8f8,珠海恒基达鑫国际化工仓储股份有限公司,"002492",恒基达鑫,2010-11-02,,33.026200,72.472400,5.411200,61.570200,7.692600,6.028700,7.653300,20.432400,3.805000,3.786700,34.372900,197558690.130000,0.560400,a891d830d780a06eea8ac201997fc8f8,239032022.6100,352510968.2100,185334713.3500,110604614.1000,31795121.9000,70000000.0000
"4ee3c2f97e11707ab564c4c964a83f53",吉林电力股份有限公司,"000875",吉电股份,2002-09-26,,8.794300,92.695400,1.790400,40.017200,4.633100,0.972400,6.281900,79.858800,0.523900,0.507100,17.635500,4466984229.750000,0.099700,"4ee3c2f97e11707ab564c4c964a83f53",500809086.1400,44793087272.0400,17268173359.5000,9548597273.5900,22624578748.1400,
"164d302daf9e0d8c3b30291bdee314e3",浙江三星新材股份有限公司,"603578",三星新材,2017-03-06,,22.482300,85.936700,3.370600,5.601800,10.333800,8.528500,12.397700,30.502000,4.318400,4.014400,25.599300,117149142.730000,0.357800,"164d302daf9e0d8c3b30291bdee314e3",140686108.8500,327403250.2200,196011044.6500,27640525.2100,,
bd8fb0a7cb29f5b2eee45d2472806fbc,天津绿茵景观生态建设股份有限公司,"002887",绿茵生态,2017-08-01,,35.007100,69.904600,1.386000,3.786400,9.475200,8.541100,13.857300,39.398700,2.681200,2.678700,32.946600,321477434.010000,0.225100,bd8fb0a7cb29f5b2eee45d2472806fbc,1013447856.4500,1428087989.7300,827795380.4400,,588869814.8300,106376240.3000
e6bd33e64c86541b07299a3bad6e2b67,申通快递股份有限公司,"002468",申通快递,2010-09-08,,0.532700,100.426600,23.691500,396.355400,0.586800,0.243800,0.405300,44.573300,1.128800,1.118100,-6.595700,910365952.370000,0.128000,e6bd33e64c86541b07299a3bad6e2b67,2603664056.5900,7110160064.6900,6028079451.6100,2368333707.0600,,
"48fe3d82c228c42e67a82f22d10c7c4b",山东海化股份有限公司,"000822",山东海化,1998-07-03,,-8.142600,108.777400,451.861400,7.525100,-7.143600,-5.716500,-7.877400,30.027700,1.590100,1.165800,-20.203500,-3920462.480000,-0.003000,"48fe3d82c228c42e67a82f22d10c7c4b",355955203.9500,1293045663.8200,1185931108.6300,,,
c7abcaa4db2b05fc02c4c825e2470730,宏润建设集团股份有限公司,"002062",宏润建设,2006-08-16,,3.491600,96.581000,9.281600,1.883700,4.330900,2.529500,12.182400,77.628000,1.146900,0.857700,-5.248000,811702984.540000,0.061500,c7abcaa4db2b05fc02c4c825e2470730,2798055496.7200,13196929635.8200,11745352659.7400,1840555830.6900,1419831661.1900,123895184.0500
"4abcf669c568ee0b65b2734ae61567c5",江苏中利集团股份有限公司,"002309",中利集团,2009-11-27,,-25.974200,126.281700,2.024200,2.863300,-10.504300,-15.510400,-40.874800,65.370900,1.183400,0.942200,-23.608300,-1490222927.810000,-0.140300,"4abcf669c568ee0b65b2734ae61567c5",3172331926.9500,10619426514.4500,9285585165.3500,4087073607.7000,353052639.4100,
"7bf63f024c12ce1a8e8b173ab13a3f0b",广州珠江实业开发股份有限公司,"600684",珠江股份,1993-10-28,,-21.193400,125.214900,96.228600,0.096600,-0.620100,-2.187600,-22.197700,89.610900,1.319100,0.365800,-16.038600,-77111520.250000,-0.002800,"7bf63f024c12ce1a8e8b173ab13a3f0b",4263492118.5600,27157088209.6400,20757339855.6300,,2444342509.8900,1264260000.0000
"1e667209f36bc4e86b0383207dabae39",太原重工股份有限公司,"600169",太原重工,1998-09-04,,1.134300,104.641200,1.760300,0.625600,2.552500,0.097600,0.855300,85.644400,0.993500,0.537400,22.353400,1350088639.560000,0.044500,"1e667209f36bc4e86b0383207dabae39",4626565207.8600,30344404382.6800,25016974900.9700,7782605036.9300,2939549574.1300,
e6bd253c6610963f941d29ea19a1d1d0,三诺生物传感股份有限公司,"300298",三诺生物,2012-03-19,,11.721300,87.780700,7.717800,2.489400,6.975400,5.207700,6.944000,29.642800,3.229800,2.662900,13.328300,387619122.980000,0.335600,e6bd253c6610963f941d29ea19a1d1d0,1139873100.7100,1154867507.5800,551752092.2000,50000000.0000,124244660.7300,
"732082f865540a11a456b07747cf6f33",福建东百集团股份有限公司,"600693",东百集团,1993-11-22,,22.682200,97.814300,42.315700,0.350900,5.056900,1.967600,6.659600,65.008000,1.112900,0.316500,-55.511800,661551397.880000,0.085100,"732082f865540a11a456b07747cf6f33",650260410.0200,7774974396.4500,3612250599.2300,413478523.5300,3594160607.9900,
bf7d58ac50230a2f1e181dd7e2f05b34,安徽辉隆农资集团股份有限公司,"002556",辉隆股份,2011-03-02,,1.852500,99.023900,61.271600,8.261600,3.918200,2.598000,7.820300,63.279300,1.069200,0.742700,-13.548800,495460575.060000,0.085900,bf7d58ac50230a2f1e181dd7e2f05b34,2014730371.1200,5766690839.8700,5204754350.1700,1987500984.8400,200458027.7800,
"406efb4c5deb67faf9d34f42703d49d6",上海复星医药(集团)股份有限公司,"600196",复星医药,1998-08-07,,15.577700,95.185400,6.786000,2.950800,6.707100,4.584100,10.634800,45.051400,1.008500,0.801000,6.023500,7087325366.650000,0.188000,"406efb4c5deb67faf9d34f42703d49d6",9961801644.8900,37701727888.6300,24872352581.9000,7915983420.3900,7145885213.2800,
f4d5670c39cea4f25bc9a5043d6504ca,亿利洁能股份有限公司,"600277",亿利洁能,2000-07-25,,5.702600,97.661800,10.872300,29.737100,4.068900,1.462200,3.341600,47.599200,0.968100,0.941700,1.722800,2265522537.400000,0.130700,f4d5670c39cea4f25bc9a5043d6504ca,8400215288.1600,17336479868.0100,12046763151.8900,5017138753.8800,1938314478.7600,
c86308db2bbdc5e12bb7042d40bf23be,常州天晟新材料股份有限公司,"300169",天晟新材,2011-01-25,,-33.325600,133.824600,1.614700,3.069900,-14.021700,-16.030200,-37.316200,64.257700,1.048200,0.889800,-0.000600,-191139129.260000,-0.172000,c86308db2bbdc5e12bb7042d40bf23be,116745728.4600,1111315313.2400,1085418080.0000,469946359.5600,,
e399511b48ccc6a4f0048e69bcc8c44a,四川升达林业产业股份有限公司,"002259",*ST升达,2008-07-16,,9.153800,95.699200,4.323300,48.108600,19.906100,8.102300,69.463200,93.468400,0.322200,0.296600,-13.358400,316208304.080000,0.320300,e399511b48ccc6a4f0048e69bcc8c44a,195882895.6200,987192121.0900,742278251.7000,202516949.5900,150000000.0000,
"34556ec37163edfafae4b42569626a7d",泰禾集团股份有限公司,"000732",泰禾集团,1997-07-04,,-134.294600,229.407700,3.145000,0.021300,-1.637300,-2.266600,-29.110200,90.745600,1.284700,0.131200,-84.697500,-3439414915.800000,-0.017500,"34556ec37163edfafae4b42569626a7d",2928926253.5700,196766105834.6800,131560254010.6200,4630506432.4500,62713262212.0800,
"50355df30b951c8a846b54b6013ae3f7",方大炭素新材料科技股份有限公司,"600516",方大炭素,2002-08-30,,8.126800,97.120000,9.282200,1.722000,2.255300,2.903400,3.576100,13.988700,7.261600,6.525800,-47.574800,616207233.620000,0.229000,"50355df30b951c8a846b54b6013ae3f7",5790362709.1700,2690786490.9600,1814218761.5900,220436911.2400,250000000.0000,
ccf6157794524beb7a2574492c0eb58d,中国石油天然气股份有限公司,"601857",中国石油,2007-11-05,,3.350000,99.915900,33.196300,9.963300,3.047900,0.727800,1.553800,45.069700,0.804000,0.591700,-23.163200,278085000000.000000,0.248000,ccf6157794524beb7a2574492c0eb58d,145950000000.0000,1121515000000.0000,605418000000.0000,41354000000.0000,160140000000.0000,
"58616e7ce9065405e08f53074bb3c211",我爱我家控股集团股份有限公司,"000560",我爱我家,1994-02-02,,5.158100,96.671600,7.150900,14.037900,3.041100,1.575100,3.049700,48.400100,1.201200,1.140300,-14.596800,1185607225.260000,0.121700,"58616e7ce9065405e08f53074bb3c211",4243351824.9500,9739921654.9400,8021284653.8100,2050024541.9600,561583360.0000,
"576d99344cd3fec3ac3fdb0bc1c947f5",尚纬股份有限公司,"603333",尚纬股份,2012-05-07,,1.022800,98.645100,2.021000,7.039200,1.665600,0.539500,1.077800,51.605600,1.538200,1.380100,-0.189200,98366010.220000,0.059800,"576d99344cd3fec3ac3fdb0bc1c947f5",609944029.8400,1644544963.5700,1566221090.8200,707717979.9300,32000000.0000,
"3dc3e692c54685c244d55b580172f696",江苏江南水务股份有限公司,"601199",江南水务,2011-03-17,,33.735000,70.218800,10.255500,16.128400,6.163800,4.732400,8.150500,43.583300,1.989000,1.969700,-3.893000,557038118.720000,0.234300,"3dc3e692c54685c244d55b580172f696",1887970309.6800,2377465728.2400,1159964830.6400,,,
"093a299d3ff0cfa987001988514737b2",重庆宗申动力机械股份有限公司,"001696",宗申动力,1997-03-06,,9.031400,93.880200,6.481200,9.320900,8.561100,6.486700,13.417900,48.675400,1.471400,1.249200,36.402200,898248729.970000,0.190000,"093a299d3ff0cfa987001988514737b2",1879681882.0400,4727243697.6600,3702878787.4700,846798669.3000,755000000.0000,254509850.0400
f13c3c4c7fdafb264f857d03154d0532,山东鲁阳节能材料股份有限公司,"002088",鲁阳节能,2006-11-30,,17.992300,82.747800,3.611900,4.428200,13.186700,11.591900,16.163200,28.046800,2.556600,2.208600,8.320600,527724058.740000,0.569400,f13c3c4c7fdafb264f857d03154d0532,589197769.8000,926763759.0900,907287559.0900,5005625.0000,,
bf363f97ccc878f1bc5fe64ebf8e29e9,航天时代电子技术股份有限公司,"600879",航天电子,1995-11-15,,4.532000,96.003000,2.255000,1.038500,2.732900,1.583400,3.820500,57.198700,1.438400,0.790600,2.161400,1276429766.510000,0.071500,bf363f97ccc878f1bc5fe64ebf8e29e9,3072062893.2000,17848850708.8100,17682793784.1400,2843000000.0000,,
c9c7cd78efcb06f7f761f24b717a0f22,河南省交通规划设计研究院股份有限公司,"300732",设研院,2017-12-12,,19.012300,81.975700,1.285500,2.303200,8.285300,6.633500,13.326900,51.208700,2.114000,1.847400,19.446800,429430812.760000,0.164300,c9c7cd78efcb06f7f761f24b717a0f22,1093179268.6700,2613501462.0200,1893898103.8000,35046400.0000,376430000.0000,
"09e56b60890debc98af64b81addab907",海南天然橡胶产业集团股份有限公司,"601118",海南橡胶,2011-01-07,,-1.952900,103.356200,19.134200,10.290000,1.449000,0.411500,0.729100,42.901800,1.917400,1.512800,14.065400,531904372.420000,0.069900,"09e56b60890debc98af64b81addab907",3384490271.5000,7609371675.7600,3616438557.0600,1561138813.7600,3043250551.4300,439817.4100
b4cf9ee331e63c3841f5b5565c24a04e,金融街控股股份有限公司,"000402",金融街,1996-06-26,,18.521000,78.414000,12.628900,0.150200,1.198800,1.508700,7.027500,76.475700,2.243100,0.662600,-30.792200,2119242994.860000,0.016400,b4cf9ee331e63c3841f5b5565c24a04e,18817129300.0200,129402854048.5300,51884846422.6000,2510000000.0000,47287254605.3200,
c2d2bf1e58ca0d14f0aea8d2a1820c84,福建榕基软件股份有限公司,"002474",榕基软件,2010-09-15,,6.844400,99.296200,4.355900,0.462900,2.598700,1.757100,3.180500,44.900900,1.628700,0.726300,0.433500,126983637.240000,0.098000,c2d2bf1e58ca0d14f0aea8d2a1820c84,469539892.2700,1296181533.2600,1194773284.9000,570509887.5000,,
"8cb1befcd6ca5c98913ca79923793642",易见供应链管理股份有限公司,"600093",*ST易见,1997-06-26,,-123.588400,223.713700,58.376000,9348.872800,-94.381100,-91.114000,-522.823700,135.695800,0.725300,0.725300,-35.840300,-11931981864.180000,-0.902700,"8cb1befcd6ca5c98913ca79923793642",1738474892.3900,13217866967.0300,12656844627.8400,303832944.4800,553309273.7200,38651323.9600
cf4c1f33f906506c36c6f2b3d585b40f,中国国际贸易中心股份有限公司,"600007",中国国贸,1999-03-12,,35.316200,65.884300,7.185700,43.098000,9.975300,6.909500,10.593600,33.699700,1.666200,1.642400,-12.248400,1706226507.000000,0.418800,cf4c1f33f906506c36c6f2b3d585b40f,1855979325.0000,4074330379.0000,1430351210.0000,,2145000000.0000,
"808a54cd2f02e62d718f065775801f59",江苏锦鸡实业股份有限公司,"300798",锦鸡股份,2019-11-22,,3.283300,97.748400,3.566700,2.306700,1.416500,1.506300,1.888000,19.910400,3.479300,2.518300,-32.958200,48781131.240000,0.160300,"808a54cd2f02e62d718f065775801f59",209470501.3600,304355814.2900,291704751.9400,,,
