"corp_id","corp_cn_name","secu_cd","secu_abbr","list_dt","end_list_dt","biz_prof_biz_total_ncm_rt","biz_cost_ncm_rt","recv_acc_tr","invt_tr","total_ast_rwrd_rate_ann","total_ast_prft_rate","nast_prft_rate_ann","ast_liab_rate","flow_rt","qr","biz_ncm_yoy_incr","ebitda","ebitda_liab_tot_rt","corp_id","crrc_fund","liab_tot","flow_liab_tot","st_brow","lt_brow","no_flow_ast_1y_inr_expr"
"54b2b7c56b9937808134cb6a5fad2c31",南京三超新材料股份有限公司,"300554",三超新材,2017-04-21,,12.342100,88.467800,3.479300,3.091700,6.163400,5.782200,7.627800,30.273600,2.122300,1.808900,17.446600,60668671.020000,0.279400,"54b2b7c56b9937808134cb6a5fad2c31",47953575.0100,217133496.4700,205560296.1200,17000000.0000,,
"90c6b0869030b617fccc3dae049958a5",广州航新航空科技股份有限公司,"300424",航新科技,2015-04-22,,5.533200,97.669000,1.790900,1.720300,3.412800,2.969100,5.417900,55.785400,1.718800,1.213700,59.404400,95071611.910000,0.078900,"90c6b0869030b617fccc3dae049958a5",302527312.0300,1204852446.5400,706193080.4300,321450576.4900,346372918.0000,
"0455849fee7f311c64b88e6de49f3f3d",山西潞安环保能源开发股份有限公司,"601699",潞安环能,2006-09-22,,12.109500,88.576200,6.469300,16.753800,5.942800,4.042800,11.831400,65.567100,0.865200,0.843300,6.779000,5212950589.920000,0.121800,"0455849fee7f311c64b88e6de49f3f3d",16690354009.0100,42792740214.4500,33671797760.0800,6595350000.0000,1740041500.0000,
"79a66adbca4e201f8e0992cdafbf392d",江苏澄星磷化工股份有限公司,"600078",*ST澄星,1997-06-27,,2.948000,98.233200,14.540700,2.039200,3.626400,0.240500,1.084100,73.671800,0.768200,0.523500,5.162100,554283378.030000,0.092600,"79a66adbca4e201f8e0992cdafbf392d",2365720694.8900,5983263025.1800,5500441873.2400,3615000000.0000,240000000.0000,
"68f6f2bbc3f714e3de418951002f016c",淄博齐翔腾达化工股份有限公司,"002408",齐翔腾达,2010-05-18,,3.499200,96.780100,25.207700,36.062300,9.955000,7.966700,12.096500,35.327700,1.259500,1.079500,25.635800,1603743574.790000,0.394200,"68f6f2bbc3f714e3de418951002f016c",1064467502.4800,4068216821.5000,3898965177.9100,2076950487.8400,,
"7f7782bf777d8b7966a8ad521b4f50f8",北京歌华有线电视网络股份有限公司,"600037",歌华有线,2001-02-08,,25.749700,80.738800,7.888100,6.194400,3.371900,4.441600,5.375000,18.114400,5.227100,5.021300,1.003100,1117886083.670000,0.387300,"7f7782bf777d8b7966a8ad521b4f50f8",8615792602.0600,2886200924.7700,1856089197.1400,,,17045243.3700
"5bb2ae24ad74e60da6647455b991b664",安徽中鼎密封件股份有限公司,"000887",中鼎股份,1998-12-03,,10.356100,90.841900,4.466300,4.393300,9.092000,7.106000,14.055100,47.633800,2.374400,1.759200,5.075100,1960796921.800000,0.256100,"5bb2ae24ad74e60da6647455b991b664",1699554457.1700,7656686739.1700,3384809127.2000,690748332.7000,3710298771.8600,
c378ba8eb72b80be0741f47f20397cda,浙江盾安人工环境股份有限公司,"002011",盾安环境,2004-07-05,,-21.831600,122.544600,4.585600,6.004000,-16.429000,-17.946300,-65.581200,79.352300,1.024700,0.797000,13.550000,-1582385565.190000,-0.194000,c378ba8eb72b80be0741f47f20397cda,1149597917.5700,8157380017.9100,5317285734.1000,1723510774.5300,1278775400.0000,
c0f58e54981eab715d75645bbaae837b,中华企业股份有限公司,"600675",中华企业,1993-09-24,,24.066000,78.378600,226.336300,0.627200,12.409800,6.136700,29.883200,72.390900,1.409800,0.700500,47.445700,5506686512.370000,0.134300,c0f58e54981eab715d75645bbaae837b,17604635468.1700,40995496330.2500,30999818255.9000,40000000.0000,4893495279.4400,84000000.0000
"5379288abe2f5a4179867698433cd97a",广东英联包装股份有限公司,"002846",英联股份,2017-02-07,,6.464900,94.238100,5.436800,4.766400,6.296100,4.624800,7.701100,45.666400,1.062300,0.700800,78.851300,91117213.230000,0.177800,"5379288abe2f5a4179867698433cd97a",56414664.8100,512608420.1800,457592406.0900,143410000.0000,13440000.0000,
d0f5b4146825423861ad674549a00b1b,郴州市金贵银业股份有限公司,"002716",金贵银业,2014-01-28,,1.668000,99.440400,1407.322900,2.339800,4.102400,1.112300,3.274400,68.450600,1.330900,0.661500,-5.708700,583895454.960000,0.072800,d0f5b4146825423861ad674549a00b1b,1446275327.9300,8022184404.2300,6726467480.2100,1192501713.8400,455160000.0000,
f1fabca629ee6af20cfb392a5c5a624a,长江精工钢结构(集团)股份有限公司,"600496",精工钢构,2002-06-05,,2.225800,97.912300,4.996800,1.533700,2.769500,1.461400,4.110300,63.193800,1.324500,0.653600,32.112100,444268296.720000,0.052800,f1fabca629ee6af20cfb392a5c5a624a,1857032359.5000,8413648134.0500,7760282443.5600,1688350000.0000,181263862.8100,
"8ecc774ace4c75fd05add5a8c0dc1100",欣旺达电子股份有限公司,"300207",欣旺达,2011-04-21,,3.845400,96.532000,4.628300,6.362200,5.928600,4.420500,16.974500,71.121400,1.104600,0.817900,44.809300,1279368130.450000,0.096300,"8ecc774ace4c75fd05add5a8c0dc1100",3544202144.0000,13283210261.8200,11497257044.7100,2499503797.6700,706713600.0000,344878.6100
"09b89313eda864ca3516873eaeb2c399",河南银鸽实业投资股份有限公司,"600069",退市银鸽(退市),1997-04-30,2020-08-27,-3.726500,107.635100,11.589200,10.916100,-0.758900,-2.060300,-4.294000,58.333500,1.110800,1.017300,-3.479100,108154641.900000,0.040300,"09b89313eda864ca3516873eaeb2c399",184715880.6000,2685260443.4000,2414392128.9400,620004967.6900,262457818.7700,18000000.0000
c0902477ed46171a1b28baec93808875,三维通信股份有限公司,"002115",三维通信,2007-02-15,,7.350400,97.119600,6.181100,8.121500,6.565700,4.817300,10.204900,46.230000,1.197800,1.008300,200.787500,483789873.080000,0.228600,c0902477ed46171a1b28baec93808875,536610316.0600,2116524176.6100,1767605259.4000,486000000.0000,276181930.8600,
c098c67c3f46912618c5b5cf167a5206,中国医药健康产业股份有限公司,"600056",中国医药,1997-05-15,,7.389100,94.667900,3.643100,5.080400,10.462600,6.638800,19.055000,60.002900,1.620400,1.215800,2.137900,2656862471.060000,0.174700,c098c67c3f46912618c5b5cf167a5206,3730135069.6200,15207198521.7400,12806742069.3500,813778535.6900,553870000.0000,
"0107c2f99ca4b56a7d16b21262f2789f",北京必创科技股份有限公司,"300667",必创科技,2017-06-19,,24.810800,77.790100,1.649400,3.046200,10.472000,9.800400,12.460700,20.973700,3.817900,3.478300,21.423000,57433338.420000,0.540400,"0107c2f99ca4b56a7d16b21262f2789f",118875795.3100,106284818.4400,106284818.4400,59729610.0000,,
bbc8569e1b6ff6e353aea8d2e605a520,上海交运集团股份有限公司,"600676",交运股份,1993-09-28,,3.914900,97.931600,7.094700,7.582000,5.278000,3.616300,5.701400,32.050900,2.312500,1.784400,3.804500,841984402.490000,0.286400,bbc8569e1b6ff6e353aea8d2e605a520,1753753730.8800,2940186319.4900,2316569021.6100,418925716.2700,500150000.0000,
"618b03fb0521679304069de9e243c9a3",甘肃省敦煌种业集团股份有限公司,"600354",敦煌种业,2004-01-15,,-35.216200,136.898600,4.020700,1.311200,-9.508300,-8.894600,-26.942100,59.940100,1.195700,0.796400,58.182800,-170721716.710000,-0.134000,"618b03fb0521679304069de9e243c9a3",499159771.6400,1273910987.9700,1150121718.8200,797316833.1300,79260000.0000,
"7e4aa31d999d731e099a397635486931",江西富祥药业股份有限公司,"300497",富祥药业,2015-12-22,,19.868900,80.071300,8.615100,3.667400,12.245200,9.770700,18.968900,47.794400,1.298600,1.078200,21.424900,298053204.970000,0.283900,"7e4aa31d999d731e099a397635486931",780702047.7800,1049797158.2400,962015346.4700,585589600.0000,37000000.0000,
"9e55e1040a79b868bea4fb8eb2d9e691",上海新文化传媒集团股份有限公司,"300336",新文化,2012-07-10,,1.660200,113.764600,1.159200,0.976300,1.492500,0.637400,1.057500,37.438500,5.790200,4.644400,-34.656700,105950086.750000,0.059100,"9e55e1040a79b868bea4fb8eb2d9e691",783726330.2200,1793955561.1100,433354935.1600,250000000.0000,359974840.0000,
"11ef96693b6d50bb73c148c0e835caa8",深圳市爱施德股份有限公司,"002416",爱施德,2010-05-28,,-0.101700,100.198900,39.432500,17.580800,1.606400,-0.815900,-1.799000,50.141800,1.958800,1.439500,0.260500,201908500.170000,0.039300,"11ef96693b6d50bb73c148c0e835caa8",3237345929.0000,5138148288.1300,4534907120.1300,3636967774.3600,,
"03d7be43a89ff04a27098be1b69d2776",山东好当家海洋发展股份有限公司,"600467",好当家,2004-04-05,,6.435500,96.448700,25.199200,0.934000,3.237400,1.055900,2.053200,48.672900,0.700300,0.325200,-4.808400,454158662.030000,0.156600,"03d7be43a89ff04a27098be1b69d2776",683136830.3700,2899464171.1300,2619185728.8300,2158000000.0000,119000000.0000,
d31e44ca27dc25b5e06f51e96f0fc50b,内蒙古包钢钢联股份有限公司,"600010",包钢股份,2001-03-09,,6.331400,94.335200,21.798400,2.819200,4.221400,2.250000,6.529700,64.603700,0.561400,0.300900,25.154400,9336676264.560000,0.097100,d31e44ca27dc25b5e06f51e96f0fc50b,11705374046.2000,96130805899.8900,79876110018.9600,16148938760.0000,6115699998.4400,
"8c52d6afcdf212845a105f9a55248708",宜宾天原集团股份有限公司,"002386",天原股份,2010-04-09,,1.034800,99.429800,118.611300,31.597800,3.169400,1.133500,3.401900,63.369500,0.670200,0.599200,18.563900,996447412.880000,0.112500,"8c52d6afcdf212845a105f9a55248708",2699307645.7000,8859294979.6000,7479280454.0600,5018780000.0000,428257770.4000,
"631407263ace739396036733051aa024",中芯国际集成电路制造有限公司,"688981",中芯国际,2020-07-16,,1.977300,102.693400,8.246200,4.163000,0.313400,0.845500,1.982000,38.183100,2.386400,2.129200,7.605900,7232958939.860000,0.191600,"631407263ace739396036733051aa024",,5500740000.0000,,,,
"86a8acea0e481464ca7dec8c7655451f",老百姓大药房连锁股份有限公司,"603883",老百姓,2015-04-23,,6.639800,93.569100,10.892000,4.060600,8.774900,5.730300,14.557000,60.289700,0.871600,0.525700,26.257100,891749174.000000,0.174300,"86a8acea0e481464ca7dec8c7655451f",1118199229.0000,5115443386.0000,4945869129.0000,816360000.0000,83700000.0000,21547114.0000
d453b624eb4398ba9006eef89d6e3d62,上海万业企业股份有限公司,"600641",万业企业,1993-04-07,,48.540200,52.731000,91.690600,0.684500,14.108900,11.554900,16.133700,22.849900,3.841700,3.052000,27.812900,1200970870.890000,0.656100,d453b624eb4398ba9006eef89d6e3d62,4225165899.4500,1830570934.8400,1723341306.0100,2000000.0000,,82574125.2000
c9bb8b9a02d0d84aee0cfae3c3725e1a,海航科技股份有限公司,"600751",海航科技,1996-09-09,,0.220800,99.880300,6.538300,10.660100,2.634700,0.047900,0.450400,86.115800,1.087300,0.751200,6.660700,4961397000.000000,0.044700,c9bb8b9a02d0d84aee0cfae3c3725e1a,6964354000.0000,111038120000.0000,89165499000.0000,2196196000.0000,10303949000.0000,
"904a1219c4bf7986b0c54dcd24d10ee0",神马实业股份有限公司,"600810",神马股份,1994-01-06,,9.710100,93.184300,10.214700,11.534000,12.040400,6.216500,22.755300,63.416400,0.821700,0.660000,4.384000,1496153841.910000,0.215200,"904a1219c4bf7986b0c54dcd24d10ee0",1836584338.2800,6953339403.7100,6214100758.6900,2725950000.0000,591950000.0000,
"863ed22e630388bc0fa0b1cccc387cbc",广东宏大爆破股份有限公司,"002683",宏大爆破,2012-06-12,,6.833300,93.112400,3.033700,5.005900,5.926900,3.300100,7.060500,47.814400,1.414600,1.110200,14.926100,591426326.390000,0.186500,"863ed22e630388bc0fa0b1cccc387cbc",917338622.1800,3171971333.7700,2730245712.8500,972021633.2200,408200000.0000,
b02b80467a9880992e3c17bfb3131cb7,蒙娜丽莎集团股份有限公司,"002918",蒙娜丽莎,2017-12-19,,13.021600,88.285400,6.213800,2.533500,10.896400,9.172700,15.203700,41.568500,2.115100,1.594100,11.022100,500696585.920000,0.276100,b02b80467a9880992e3c17bfb3131cb7,1476705696.5900,1813666278.2600,1707374660.3100,207100000.0000,100000000.0000,
a3d9e8ebef7ee480aaeb9f0b6c748e35,江苏京源环保股份有限公司,"688096",京源环保,2020-04-09,,24.649700,78.833900,1.171400,11.000600,17.745000,15.097600,22.497100,37.498400,2.547000,2.392400,52.505200,64754852.750000,0.412800,a3d9e8ebef7ee480aaeb9f0b6c748e35,48987531.3000,156874445.2000,156874445.2000,23945000.0000,,
"60404b75a2f8a6a5dab3c33bfe1755bf",上海沪工焊接集团股份有限公司,"603131",上海沪工,2016-06-07,,9.360200,91.076300,5.024600,4.261200,7.127200,6.566400,8.942200,24.209400,2.447400,1.886300,21.219600,93902283.140000,0.286800,"60404b75a2f8a6a5dab3c33bfe1755bf",302323683.5500,327468787.0500,311261929.1600,11000000.0000,,
"14831081bcf5ff58c854eacf9087cb03",海南普利制药股份有限公司,"300630",普利制药,2017-03-28,,33.643800,68.476700,6.773600,1.986900,21.047200,18.293700,22.612900,20.352600,2.682000,2.247500,92.072900,230246449.510000,1.020100,"14831081bcf5ff58c854eacf9087cb03",166476932.9700,225703139.6100,163800014.4700,22000000.0000,,
"6f6d6be9b9c1f1bf327bc8ef9f4a94cf",唐山冀东水泥股份有限公司,"000401",冀东水泥,1996-06-14,,11.138000,90.729900,18.187200,12.536400,9.082600,2.879300,12.030600,61.559400,0.801600,0.738300,22.570900,7193508055.830000,0.188500,"6f6d6be9b9c1f1bf327bc8ef9f4a94cf",9346698076.8900,38162727173.9800,31918460219.7500,12653190223.7300,1110000000.0000,
"4b9c15655e90d680a1c34a5af167b72f",上海大众公用事业(集团)股份有限公司,"600635",大众公用,1993-03-04,,9.725800,106.893900,13.489200,13.423300,3.852500,2.260400,6.509900,60.258300,0.763300,0.710500,7.379300,1222641948.820000,0.094000,"4b9c15655e90d680a1c34a5af167b72f",3052611165.7100,13011189708.7600,6742428141.9200,2179976962.7500,1753936228.6300,935964001.0700
"8e4a883cb328036c707c21d41677df4b",广州白云电器设备股份有限公司,"603861",白云电器,2016-03-22,,8.294800,92.707900,2.477300,2.491200,5.466500,3.928000,7.822400,50.919700,1.605700,1.148200,17.838300,314102018.280000,0.118500,"8e4a883cb328036c707c21d41677df4b",598786730.9200,2650347080.9100,2018708521.0500,390000000.0000,481235304.5200,
e835736d246c63d9d4944cdd662f4a91,浙江大胜达包装股份有限公司,"603687",大胜达,2019-07-26,,12.122400,91.428600,4.358900,5.941400,9.220900,8.110200,14.847900,47.001700,1.031700,0.798500,6.234400,210883945.550000,0.227800,e835736d246c63d9d4944cdd662f4a91,215502479.2800,925760330.3300,753054481.9100,189000000.0000,96310000.0000,
c3bfa515c2f8f66cb4ed0c0fbda013a3,北京利尔高温材料股份有限公司,"002392",北京利尔,2010-04-23,,13.384600,88.155100,2.934900,2.933100,8.325200,6.357100,10.123600,33.414200,2.237200,1.819200,39.738000,506853425.590000,0.293000,c3bfa515c2f8f66cb4ed0c0fbda013a3,872748666.4600,1730017035.5200,1702747229.8100,102948000.0000,,
"8db96da3e63caac0dbc7b81bca1f5043",浙江交通科技股份有限公司,"002061",浙江交科,2006-08-16,,5.885500,94.908700,8.607000,2.695300,6.355000,4.352300,19.359600,75.120700,1.046400,0.593200,27.005700,2268966799.070000,0.100100,"8db96da3e63caac0dbc7b81bca1f5043",4684923596.2000,22664564692.1400,21578735903.6700,3904500000.0000,982360617.0000,1225421325.9700
"4ce81d8bbd66145a749e895debb243db",中国铝业股份有限公司,"601600",中国铝业,2007-04-30,,1.345000,99.219700,37.873300,8.053100,3.303100,0.434000,1.894000,66.313000,0.787900,0.514200,-0.431000,14678282000.000000,0.110200,"4ce81d8bbd66145a749e895debb243db",21295940000.0000,133206912000.0000,74748557000.0000,39296192000.0000,42756340000.0000,
"07ec34f090946f7a8e13e9470598d0d9",福建三木集团股份有限公司,"000632",三木集团,1996-11-21,,2.774300,97.104900,87.359000,2.988000,4.313700,0.447000,2.574000,79.724600,1.283200,0.682100,5.272500,341897516.530000,0.055200,"07ec34f090946f7a8e13e9470598d0d9",1745510550.7300,6196674790.3800,4044145229.8000,843286828.3900,1835328446.5500,
"99400e7ab40460431a8ad05f113b8aa2",阳光城集团股份有限公司,"000671",阳光城,1996-12-18,,11.392700,88.719300,63.653800,0.310800,2.831600,1.266300,14.326800,84.422800,1.500800,0.594300,70.279700,6992158010.260000,0.031400,"99400e7ab40460431a8ad05f113b8aa2",37848317901.8900,222366821996.3900,156838308246.7300,17647363923.9700,51417768695.0100,
b6e73c331a2c82163b5ca9fbc8116c6f,中公教育科技股份有限公司,"002607",中公教育,2011-08-10,,21.485200,80.286400,149.902200,7.487700,22.002900,19.491100,47.385300,58.984700,0.739500,0.739500,54.715700,1439391618.470000,0.338800,b6e73c331a2c82163b5ca9fbc8116c6f,648711545.3200,4248119616.2300,4151352116.0500,1607000000.0000,0.0000,0.0000
f2d4fbf247496ece312ac6423edc2614,浙江甬金金属科技股份有限公司,"603995",甬金股份,2019-12-24,,3.124200,96.969900,80.792700,29.223900,16.771000,10.498900,25.629900,44.331400,0.791100,0.423000,28.638100,683780089.790000,0.511200,f2d4fbf247496ece312ac6423edc2614,323817658.4600,1337536144.5700,1226298462.0600,411500000.0000,,
"151a8dbe169d215b434a07a9b6d72cc4",宁波金田铜业(集团)股份有限公司,"601609",金田铜业,2020-04-22,,1.303200,99.140300,28.378300,18.258300,7.881600,4.857100,10.318700,51.459800,1.526600,0.920300,12.927100,869156731.050000,0.184500,"151a8dbe169d215b434a07a9b6d72cc4",1489348107.1900,4710211296.3900,4261932695.9900,2394963825.8200,67910000.0000,
"83a6a193df91b86de15407e39bbfee8f",深圳市昌红科技股份有限公司,"300151",昌红科技,2010-12-22,,8.614800,93.172500,4.494500,5.166900,5.475300,5.651400,6.664700,14.058400,4.671500,3.937600,15.840100,89947338.070000,0.617200,"83a6a193df91b86de15407e39bbfee8f",213941337.0700,145724023.1200,140017121.2600,,,34989971.9500
"17bda8aad47b510749b5b0343e3570b8",青岛啤酒股份有限公司,"600600",青岛啤酒,1993-08-27,,8.946500,93.342100,210.828500,6.564400,5.708800,4.372600,8.100100,45.151000,1.469400,1.250000,1.134800,3010226276.000000,0.195700,"17bda8aad47b510749b5b0343e3570b8",12535737018.0000,15385313618.0000,12086870134.0000,296155600.0000,630480.0000,
a279114743ac223ec63ab5acca4e770c,阿尔特汽车技术股份有限公司,"300825",阿尔特,2020-03-27,,14.546100,87.851500,6.279100,1.940500,7.804100,8.255100,16.139800,33.321000,2.700000,2.079500,46.978900,132060016.270000,0.262700,a279114743ac223ec63ab5acca4e770c,330960339.4300,502769616.7000,425817568.2700,,369589.1600,
b12fd6340ba3bde9a5be23233eedd124,新疆交通建设集团股份有限公司,"002941",新疆交建,2018-11-28,,8.413600,95.583400,1.518600,2.639800,5.465600,3.698300,18.860200,75.346100,1.161600,0.905500,-24.878700,578739982.620000,0.075800,b12fd6340ba3bde9a5be23233eedd124,1859177042.4100,7636425025.3100,6824820714.9800,1311050000.0000,805300000.0000,
"4789bfc090c353f6466f8796e49f25f2",冠城大通股份有限公司,"600067",冠城大通,1997-05-08,,16.123800,84.674800,13.030500,0.402500,6.709600,3.349400,10.062100,62.870900,1.973800,0.526900,17.580200,1644544949.300000,0.107200,"4789bfc090c353f6466f8796e49f25f2",3463790283.6900,15334200136.9200,9373771112.5500,1191852936.0300,3429956000.0000,
ca6f451a29b654cbdfbf6e4ba043772d,黑龙江国中水务股份有限公司,"600187",国中水务,1998-11-11,,13.237400,107.193600,1.582600,2.668900,0.851600,0.215000,0.300300,31.149000,1.794500,1.698900,6.411100,137203850.430000,0.086700,ca6f451a29b654cbdfbf6e4ba043772d,1092783662.7200,1582743776.9800,1290491889.5600,,206400000.0000,
"124c2a4886f843961245d9e1e3a7fee7",深圳高速公路股份有限公司,"600548",深高速,2001-12-25,,78.052400,72.183700,29.766500,4.811000,13.882800,8.756100,22.190200,52.459000,1.246000,1.148600,11.452300,7098598419.400000,0.329200,"124c2a4886f843961245d9e1e3a7fee7",4226691084.0700,21561097600.8800,6045110840.6200,117424819.2000,8892735993.4300,22548751.1900
b2cf20804e95de5b22b182c6ef0ee1bc,星期六股份有限公司,"002291",星期六,2009-09-03,,1.349300,98.226500,1.970100,0.491800,2.516300,0.143100,0.300500,50.797900,1.838600,0.765200,0.543500,141435625.140000,0.090600,b2cf20804e95de5b22b182c6ef0ee1bc,154517496.2900,1560847110.0400,1313168025.5000,463220636.0000,,
d1595dcedd6f629ff18a91d171bf6702,北京空港科技园区股份有限公司,"600463",空港股份,2004-03-18,,2.805100,98.245800,18.435800,0.995800,2.271700,0.526400,1.088900,49.759400,1.183100,0.351500,-21.160900,114056576.610000,0.078800,d1595dcedd6f629ff18a91d171bf6702,284348058.1900,1447338316.6100,1433530921.3900,718000000.0000,0.0000,
"5330e01d80f34ff37b65301f8ea76f7d",北京四维图新科技股份有限公司,"002405",四维图新,2010-05-18,,23.746900,161.618200,4.008600,7.966600,5.030300,5.039100,6.924300,19.666900,1.984700,1.940000,-1.058600,853781800.020000,0.471100,"5330e01d80f34ff37b65301f8ea76f7d",2304457914.0100,1812326231.1100,1731328853.6200,0.0000,0.0000,0.0000
"8872c2f548da80573cf77951e1afaf1a",广东光华科技股份有限公司,"002741",光华科技,2015-02-16,,9.622400,91.619700,4.103100,3.130700,7.937200,6.646200,11.318000,48.467100,1.729900,1.024500,17.012800,196595366.230000,0.164100,"8872c2f548da80573cf77951e1afaf1a",280462135.7800,1198053924.0500,813125638.3400,398436212.5900,170140000.0000,
d02ee7b1a3eecb0c9e17da801adab0b1,广东太安堂药业股份有限公司,"002433",太安堂,2010-06-18,,9.937900,98.318000,6.086600,0.871400,5.427400,3.219100,5.364000,38.690900,2.011800,0.899400,2.357500,545992645.120000,0.162700,d02ee7b1a3eecb0c9e17da801adab0b1,401279308.6100,3356479993.2000,2246946052.4200,1318152856.0000,77000000.0000,
cdcc7eade6e6dea39e8c1c2b7b561114,鞍钢股份有限公司,"000898",鞍钢股份,1997-12-25,,9.593300,90.848000,42.720700,7.116100,12.707800,8.873600,15.602100,41.721100,0.821700,0.420900,14.696300,15077000000.000000,0.401400,cdcc7eade6e6dea39e8c1c2b7b561114,2154000000.0000,37559000000.0000,32747000000.0000,13180000000.0000,2295000000.0000,
"663690dc7e86c35866f9fcff270eefda",苏宁易购集团股份有限公司,"002024",苏宁易购,2004-07-21,,5.575900,100.399100,62.774600,10.203000,7.994600,7.471800,16.672400,55.776800,1.406100,1.168400,30.346100,16632315000.000000,0.149500,"663690dc7e86c35866f9fcff270eefda",48041523000.0000,111256403000.0000,93696656000.0000,24314183000.0000,4813747000.0000,
"65fad2f99087f5aae5788d2e401f1927",顺发恒业股份公司,"000631",顺发恒业,1996-11-22,,50.019600,67.231600,57.015900,0.691900,10.748400,7.809000,16.478600,48.711900,3.271500,2.814000,-59.355900,1434169122.740000,0.233100,"65fad2f99087f5aae5788d2e401f1927",9236481588.3100,6152526780.3200,3391565271.2800,,287500000.0000,
"381188cd274cad5aeb98400ad839c247",浙大网新科技股份有限公司,"600797",浙大网新,1997-04-18,,7.210900,95.340400,3.596700,7.006100,4.391200,2.662200,3.942600,30.034300,1.582600,1.369800,9.357100,479350945.540000,0.237000,"381188cd274cad5aeb98400ad839c247",819558351.6300,2022613614.0200,1944408447.2300,578950000.0000,65000000.0000,27823121.3700
"88d1e681b2081d6701aa92ea14fc52f4",中国石油集团资本股份有限公司,"000617",中油资本,1996-10-22,,50.348000,59.217700,25.520300,,1.955600,0.823800,9.723200,84.036500,0.830600,0.830600,67.356800,17857689118.250000,0.023800,"88d1e681b2081d6701aa92ea14fc52f4",225959910459.3300,749106676015.8500,723783998638.6900,18169338257.2300,3792377291.4100,250949824960.0300
"9dd1d4df114ff7ab133d96dacf15e474",江苏永鼎股份有限公司,"600105",永鼎股份,1997-09-29,,6.208600,100.631700,2.791800,4.066800,5.570300,3.803400,7.141400,42.372800,1.308300,0.931400,12.189100,367205731.910000,0.158600,"9dd1d4df114ff7ab133d96dacf15e474",436536205.2400,2315306131.0200,2094578280.3100,658000000.0000,153169821.1600,
"4ba32247eb256ccb3190bcf0c50f79b3",甘肃刚泰控股(集团)股份有限公司,"600687",退市刚泰(退市),1993-11-08,2021-03-03,-10.348400,111.053600,3.877200,1.826900,-7.246500,-9.607300,-21.229900,56.438400,1.857500,0.904100,34.328300,-826610734.120000,-0.129000,"4ba32247eb256ccb3190bcf0c50f79b3",275404908.7900,6406903463.5300,5455320913.5800,3109951733.2900,,
d4c0764acb404614c28e2a0cb8f1bc1f,宏发科技股份有限公司,"600885",宏发股份,1996-02-05,,16.163400,84.591400,4.256800,3.186900,14.055800,8.452600,16.690800,32.752300,1.826300,1.300800,14.278100,1567511007.070000,0.538300,d4c0764acb404614c28e2a0cb8f1bc1f,907437881.0500,2912176205.5100,2707949025.6500,1279043308.7600,19885216.0600,
b5d6bb2361112b6e14c28ab8eb995818,瀚蓝环境股份有限公司,"600323",瀚蓝环境,2000-12-25,,22.750400,84.062300,12.855000,18.659700,8.616500,5.721400,15.691400,61.046200,0.628800,0.581400,15.383200,1941578404.580000,0.192800,b5d6bb2361112b6e14c28ab8eb995818,1223703797.2100,10067856394.7700,3790424893.6500,239800000.0000,3526870065.4100,
"2886da84fb4e9b3f9977818ff70ccecd",山东鲁抗医药股份有限公司,"600789",鲁抗医药,1997-02-26,,5.618600,96.048500,7.071600,2.911400,3.842100,2.742500,6.607300,53.229500,1.290200,0.917700,28.096800,385312476.430000,0.110200,"2886da84fb4e9b3f9977818ff70ccecd",1006874370.2300,3495821935.7400,2274288425.5900,685000000.0000,742485189.6400,
"95a3f3c2792f4661944d7a69451a8aaf",江西洪都航空工业股份有限公司,"600316",洪都航空,2000-12-15,,7.162900,104.724900,2.647200,0.646200,2.430600,1.543900,3.034900,49.462400,1.122000,0.342500,-4.435700,377469757.930000,0.078900,"95a3f3c2792f4661944d7a69451a8aaf",640235908.8000,4784154208.3200,4664495524.0100,530500000.0000,,
"0f5707eb76b28e094ca0dd3a8a449708",深圳市宝鹰建设控股集团股份有限公司,"002047",宝鹰股份,2005-05-31,,5.101600,94.938000,1.223000,17.542400,5.970500,3.234500,7.420000,56.648000,1.918400,1.844300,-4.307800,535574841.230000,0.102200,"0f5707eb76b28e094ca0dd3a8a449708",1174662844.2900,5241092408.2200,4632648019.5300,2091927731.2500,,
"4f66ce580dd45d771388451ff7fa9d14",神州数码信息服务股份有限公司,"000555",神州信息,1994-04-08,,0.969600,101.781400,2.930500,4.208100,1.365000,0.393100,0.856000,53.033400,1.378200,1.068600,10.874300,262402835.790000,0.046300,"4f66ce580dd45d771388451ff7fa9d14",1518050558.4500,5672619873.0400,5575438558.3400,1661499464.3000,45000000.0000,
fdeebdf680b39e5a0b3ce10f22395fce,福建安井食品股份有限公司,"603345",安井食品,2017-02-22,,7.873200,92.686900,36.770900,3.182900,9.280200,6.917000,14.446600,55.120200,1.327000,0.760500,22.246800,484458200.230000,0.192600,fdeebdf680b39e5a0b3ce10f22395fce,792432933.3700,2515276069.1200,2052733573.7900,434178400.0000,,
"5cc0bc57a1340e92573c11b7bf1db607",乐山电力股份有限公司,"600644",乐山电力,1993-04-26,,6.002500,97.433100,48.424700,21.205700,4.569700,2.553800,6.148400,53.235800,0.496400,0.431300,5.432500,263762894.500000,0.147900,"5cc0bc57a1340e92573c11b7bf1db607",291933623.6300,1783711760.0600,1248715160.5500,325000000.0000,200000000.0000,
